customerGroupId,STYLECODE,PRODUCT_NAME,COMPOSITION,FABRIC,SIZE_RANGE,COLOURS_COUNT,SHORT_DESCRIPTION,BOX_QTY,PRICE,BASE_SALE_PRICE,TIER_10_TO_49_PRICE,TIER_50_TO_99_PRICE,TIER_100_PLUS_PRICE,CATEGORY,CATEGORY_SORT
3,5100,Supply Crew (5XL),80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,21.5,54.09,48.68,43.27,40.57,MEN'S CREW FLEECE,5300
3,5101,Supply Hood,80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,19.5,49.06,44.15,39.25,36.8,MEN'S HOODED FLEECE,5200
3,5101,Supply Hood (4XL),80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,23.5,59.12,53.21,47.3,44.34,MEN'S HOODED FLEECE,5200
3,5101,Supply Hood (5XL),80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,23.5,59.12,53.21,47.3,44.34,MEN'S HOODED FLEECE,5200
3,5102,Stencil Hood,80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,29.5,74.21,66.79,59.37,55.66,MEN'S HOODED FLEECE,5200
3,5102,Stencil Hood (4XL),80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,32.5,81.76,73.58,65.41,61.32,MEN'S HOODED FLEECE,5200
3,5102,Stencil Hood (5XL),80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,32.5,81.76,73.58,65.41,61.32,MEN'S HOODED FLEECE,5200
3,5102C,Stencil Camo Hood,80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,30.5,76.73,69.06,61.38,57.55,MEN'S HOODED FLEECE,5200
3,5102F,Stencil Safety Hood,65% Recycled Polyester  35% Cotton Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,28.95,72.83,65.55,58.26,54.62,MEN'S HOODED FLEECE,5200
3,5102G,Organic Stencil Hood,100% Organic Cotton,350 GSM,,,Regular Fit - 350 GSM,12,31.5,79.25,71.32,63.4,59.44,MEN'S HOODED FLEECE,5200
3,5103,Stencil Crew,80% Cotton 20% Polyester,290 GSM,,,Regular Fit - 350 GSM,12,25.95,65.28,58.75,52.22,48.96,MEN'S CREW FLEECE,5300
3,5104,Stencil Zip Hood,80% Cotton  20% Recycled Polyester Anti-Pill CVC Fleece,350 GSM,,,Regular Fit - 350 GSM,12,32.5,81.76,73.58,65.41,61.32,MEN'S ZIP FLEECE,5400
3,5109,Supply Zip Hood,80% Cotton 20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,22.5,56.6,50.94,45.28,42.45,MEN'S ZIP FLEECE,5400
3,5125,Stencil Half Zip Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,26.5,66.67,60.0,53.34,50.0,MEN'S ZIP FLEECE,5400
3,5125,Stencil Half Zip Crew (4XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,29.5,74.21,66.79,59.37,55.66,MEN'S ZIP FLEECE,5400
3,5125,Stencil Half Zip Crew (5XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,29.5,74.21,66.79,59.37,55.66,MEN'S ZIP FLEECE,5400
3,5145,Heavy Crew,CVC Fleece  80% Cotton  20% Polyester,400 GSM,,,Oversized Fit - 400 GSM,12,29.5,74.21,66.79,59.37,55.66,MEN'S CREW FLEECE,5300
3,5146,Heavy Hood,CVC Fleece  80% Cotton  20% Polyester,400 GSM,,,Oversized Fit - 400 GSM,10,31.5,79.25,71.32,63.4,59.44,MEN'S HOODED FLEECE,5200
3,5148,Heavy Zip Hood,CVC Fleece  80% Cotton  20% Polyester,400 GSM,,,Relaxed Fit - 400 GSM,10,32.95,82.89,74.6,66.31,62.17,MEN'S ZIP FLEECE,5400
3,5150,Made Crew,100% Cotton French Terry,500 GSM,,,Relaxed Fit - 500 GSM,12,30.95,77.86,70.07,62.29,58.4,MEN'S CREW FLEECE,5300
3,5151,Made Hood,100% Cotton French Terry,500 GSM,,,Relaxed Fit - 500 GSM,10,34.95,87.92,79.13,70.34,65.94,MEN'S HOODED FLEECE,5200
3,5160,Relax Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,18,21.95,55.22,49.7,44.18,41.42,MEN'S CREW FLEECE,5300
3,5160,Relax Crew (4XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,12,24.95,62.77,56.49,50.22,47.08,MEN'S CREW FLEECE,5300
3,5160,Relax Crew (5XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,12,24.95,62.77,56.49,50.22,47.08,MEN'S CREW FLEECE,5300
3,5161,Relax Hood,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,25.95,65.28,58.75,52.22,48.96,MEN'S HOODED FLEECE,5200
3,5161,Relax Hood (4XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,28.95,72.83,65.55,58.26,54.62,MEN'S HOODED FLEECE,5200
3,5161,Relax Hood (5XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,28.95,72.83,65.55,58.26,54.62,MEN'S HOODED FLEECE,5200
3,5162,Relax Zip Hood,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,30.5,76.73,69.06,61.38,57.55,MEN'S ZIP FLEECE,5400
3,5163,Relax Pocket Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,18,25.5,64.15,57.74,51.32,48.11,MEN'S CREW FLEECE,5300
3,5164,Relax Half Zip Hood,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,27.95,70.31,63.28,56.25,52.73,MEN'S ZIP FLEECE,5400
3,5165,Relax Faded Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,18,22.95,57.74,51.97,46.19,43.3,MEN'S CREW FLEECE,5300
3,5166,Relax Faded Hood,80% Cotton  20% Recycled Polyester Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,26.95,67.8,61.02,54.24,50.85,MEN'S HOODED FLEECE,5200
3,5167,Relax Faded Half Zip,80% Cotton  20% Recycled Polyester Fleece,320 GSM,,,Relaxed Fit - 320 GSM,12,27.95,70.31,63.28,56.25,52.73,MEN'S ZIP FLEECE,5400
3,5170,Relax Faded Zip Hood,80% Cotton  20% Recycled Polyester Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,30.95,77.86,70.07,62.29,58.4,MEN'S ZIP FLEECE,5400
3,5171,Box Hood,80% Cotton  20% Recycled Polyester Fleece,350 GSM,,,Relaxed fit - 350 GSM,12,29.5,74.21,66.79,59.37,55.66,MEN'S HOODED FLEECE,5200
3,5172,Box Minus Hood [4cm],80% Cotton  20% Recycled Polyester Fleece,350 GSM,,,Relaxed fit - 350 GSM,12,28.95,72.83,65.55,58.26,54.62,MEN'S HOODED FLEECE,5200
3,5401,Oxford Shirt,100% Woven Cotton,145 GSM,,,Mid Weight,36,26.5,66.67,60.0,53.34,50.0,MEN'S SHIRTS,5650
3,5401,Oxford Shirt (4XL),100% Woven Cotton,145 GSM,,,Mid Weight,24,27.95,70.31,63.28,56.25,52.73,MEN'S SHIRTS,5650
3,5401,Oxford Shirt (5XL),100% Woven Cotton,145 GSM,,,Mid Weight,24,27.95,70.31,63.28,56.25,52.73,MEN'S SHIRTS,5650
3,5402,Chad Polo,100% Combed Cotton (Marles 15% Viscose),220 GSM,,,Small Side Splits - Heavy Weight,60,13.25,33.33,30.0,26.66,25.0,MEN'S POLO,5655
3,5402,Chad Polo (4XL),100% Combed Cotton (Marles 15% Viscose),220 GSM,,,Small Side Splits - Heavy Weight,42,15.5,38.99,35.09,31.19,29.24,MEN'S POLO,5655
3,5402,Chad Polo (5XL),100% Combed Cotton (Marles 15% Viscose),220 GSM,,,Small Side Splits - Heavy Weight,42,15.5,38.99,35.09,31.19,29.24,MEN'S POLO,5655
3,5404,Chad L/S Polo,100% Carded Cotton (Marles 15% Viscose),200 GSM,,,Cuffed Sleeves - Heavy Weight,42,13.75,34.59,31.13,27.67,25.94,MEN'S POLO,5655
3,5407,Oxford S/S Shirt,100% Woven Cotton,145 GSM,,,Mid Weight,48,22.5,56.6,50.94,45.28,42.45,MEN'S SHIRTS,5650
3,5409,Blue Denim Shirt,100% Cotton,160 GSM,,,Mid Weight,36,25.5,64.15,57.74,51.32,48.11,MEN'S SHIRTS,5650
3,5410,Rugby Jersey,100% Carded Cotton (Marles 15% Viscose),280 GSM,,,Heavy Weight,36,17.25,43.4,39.06,34.72,32.55,MEN'S SHIRTS,5650
3,5411,Pique Polo,100% Cotton (Marles 15% Viscose),240 GSM,,,Regular - Heavy Weight,48,12.75,32.08,28.87,25.66,24.06,MEN'S POLO,5655
3,5411,Pique Polo (4XL),100% Cotton (Marles 15% Viscose),240 GSM,,,Regular - Heavy Weight,36,14.75,37.11,33.4,29.69,27.83,MEN'S POLO,5655
3,5411,Pique Polo (5XL),100% Cotton (Marles 15% Viscose),240 GSM,,,Regular - Heavy Weight,36,14.75,37.11,33.4,29.69,27.83,MEN'S POLO,5655
3,5414,Denim Wash Shirt,100% Cotton,170 GSM,,,Mid Weight,36,29.95,75.35,67.82,60.28,56.51,MEN'S SHIRTS,5650
3,5417,Check Shirt,100% Cotton Flannel,235 GSM,,,Regular Fit - Mid Weight,36,32.95,82.89,74.6,66.31,62.17,MEN'S SHIRTS,5650
3,5418,Linen Shirt,100% Linen,140 GSM,,,Light Weight,36,40.95,103.02,92.72,82.42,77.26,MEN'S SHIRTS,5650
3,5419,Cord Shirt,100% Cotton Corduroy,300 GSM,,,Regular Fit - Heavy Weight,20,37.95,95.47,85.92,76.38,71.6,MEN'S SHIRTS,5650
3,5420,Linen S/S Shirt,100% Linen,140 GSM,,,Light Weight,48,35.95,90.44,81.4,72.35,67.83,MEN'S SHIRTS,5650
3,5421,Work S/S Shirt,100% Cotton Drill,240 GSM,,,Heavy Weight,30,26.5,66.67,60.0,53.34,50.0,MEN'S SHIRTS,5650
3,5422,Work Shirt,100% Cotton Drill,240 GSM,,,Heavy Weight,24,30.5,76.73,69.06,61.38,57.55,MEN'S SHIRTS,5650
3,5423,Heavy Baseball Jersey,100% Carded Cotton,280 GSM,,,Relaxed Fit - 280 GSM,42,18.5,46.54,41.89,37.23,34.9,MEN'S SHIRTS,5650
3,5425,Active Work Polo,100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,60,18.75,47.17,42.45,37.74,35.38,MEN'S POLO,5655
3,5425,Active Work Polo (4XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,54,20.75,52.2,46.98,41.76,39.15,MEN'S POLO,5655
3,5425,Active Work Polo (5XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,54,20.75,52.2,46.98,41.76,39.15,MEN'S POLO,5655
3,5425F,Work Safety Polo,100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,60,18.75,47.17,42.45,37.74,35.38,MEN'S POLO,5655
3,5425F,Work Safety Polo (4XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,48,20.75,52.2,46.98,41.76,39.15,MEN'S POLO,5655
3,5425F,Work Safety Polo (5XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,48,20.75,52.2,46.98,41.76,39.15,MEN'S POLO,5655
3,5501,Cyrus Windbreaker,100% Recycled Polyester Rip-Stop,90 GSM,,,Light Weight - 100% Recycled Ripstop,42,42.95,108.05,97.24,86.44,81.04,MEN'S JACKETS,5800
3,5502,Tech Windbreaker,100% recycled polyester shell + PU Transfer membrane 100% recycled polyester lining,,,,100% Recycled Polyester,18,61.95,155.85,140.26,124.68,116.89,MEN'S JACKETS,5800
3,5506,Bomber Jacket,100% Cotton Drill,300 GSM,,,Heavy Weight - 100% Cotton Drill,18,47.95,120.63,108.57,96.5,90.47,MEN'S JACKETS,5800
3,5506,Bomber Jacket (4XL),100% Cotton Drill,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,49.95,125.66,113.09,100.53,94.24,MEN'S JACKETS,5800
3,5506,Bomber Jacket (5XL),100% Cotton Drill,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,49.95,125.66,113.09,100.53,94.24,MEN'S JACKETS,5800
3,5508,Section Zip Jacket,100% Recycled Polyester Rip-Stop,90 GSM,,,Light Weight - 100% Recycled Ripstop,42,48.95,123.14,110.83,98.51,92.36,MEN'S JACKETS,5800
3,5511,College Bomber Jacket,100% Recycled Polyester Body  100% Recyled Polyester Lining,150 GSM,,,Mid Weight - 100% Recycled Polyester,10,55.95,140.75,126.68,112.6,105.56,MEN'S JACKETS,5800
3,5512,Felt Bomber Jacket,50% Wool  50% Recycled Polyester,290 GSM,,,Heavy Weight - 50% Wool | 50% Recycled Polyester,10,78.95,198.62,178.76,158.9,148.96,MEN'S JACKETS,5800
3,5520,Coach Jacket,100% Nylon Body & Sleeve Lining,80 GSM,,,Light Weight - 100% Nylon Body,24,30.95,77.86,70.07,62.29,58.4,MEN'S JACKETS,5800
3,5521,Work Jacket,100% Cotton Drill  Recycled Polyester Padded Lining,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,52.95,133.21,119.89,106.57,99.91,MEN'S JACKETS,5800
3,5522,Chore Jacket,100% Cotton Drill  Washed Finish,300 GSM,,,Heavy Weight - 100% Cotton Drill,18,43.95,110.57,99.51,88.46,82.93,MEN'S JACKETS,5800
3,5523,Service Jacket,100% Cotton Drill  Recycled Polyester Padded Lining,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,55.95,140.75,126.68,112.6,105.56,MEN'S JACKETS,5800
3,5524,Canvas Chore Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,20,40.95,103.02,92.72,82.42,77.26,MEN'S JACKETS,5800
3,5525,Quilted Jacket,100% recycled polyester quilted lining & wadding,,,,Mid Weight - 100% Recycled Polyester,12,49.95,125.66,113.09,100.53,94.24,MEN'S JACKETS,5800
3,5526,Tech Jacket,100% Recycled Polyester,,,,Waterproof - 100% Recycled Polyester,12,67.95,170.94,153.85,136.75,128.2,MEN'S JACKETS,5800
3,5527,Canvas Heavy Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,10,53.95,135.72,122.15,108.58,101.79,MEN'S JACKETS,5800
3,5528,Canvas Heavy Vest,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,15,42.95,108.05,97.24,86.44,81.04,MEN'S JACKETS,5800
3,5529,Canvas Heavy Hooded Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,8,62.95,158.36,142.52,126.69,118.77,MEN'S JACKETS,5800
3,5531,Quilted Vest,100% recycled polyester quilted lining & 100% recycled polyester wadding,,,,Mid Weight - 100% Recycled Polyester,18,46.95,118.11,106.3,94.49,88.58,MEN'S JACKETS,5800
3,5532,Canvas Bomber Hood Jacket,100% Cotton Duck Canvas  100% Recycled Polyester Quilting,470 GSM,,,Heavy Weight - Duck Canvas,9,65.95,165.91,149.32,132.73,124.43,MEN'S JACKETS,5800
3,5533,Canvas Cord Collar Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,10,56.95,143.27,128.94,114.62,107.45,MEN'S JACKETS,5800
3,5590,Hooded Puffer Jacket,100% recycled polyester outer & lining  80% down 20% feather fill,,,,Down & Feather Fill - 100% Recycled Polyester,6,104.5,262.89,236.6,210.31,197.17,MEN'S JACKETS,5800
3,5591,Puffer Jacket,100% recycled polyester outer & lining  80% down 20% feather fill,,,,Down & Feather Fill - 100% Recycled Polyester,6,95.5,240.25,216.22,192.2,180.19,MEN'S JACKETS,5800
3,5592,Puffer Vest,100% recycled polyester outer & lining  80% down 20% feather fill,,,,Down & Feather Fill - 100% Recycled Polyester,8,77.5,194.97,175.47,155.98,146.23,MEN'S JACKETS,5800
3,5610,Staple Active Blend Tee,60% Recycled Polyester  40% Cotton,160 GSM,,,Regular Fit - 160 GSM,72,9.5,23.9,21.51,19.12,17.92,MEN'S T-SHIRTS,1000
3,5620,"Active Shorts 18""",93% Recycled Polyester  7% Spandex,125 GSM,,,Regular Fit - Light Weight,60,23.25,58.49,52.64,46.79,43.87,MEN'S SHORTS,6800
3,5621,"Active Pro Shorts 18""",93% Recycled Polyester  7% Spandex,125 GSM,,,Regular Fit - Light Weight,60,23.95,60.25,54.22,48.2,45.19,MEN'S SHORTS,6800
3,5650,Active Jacket,100% Recycled Nylon,125 GSM,,,Light Weight - Packable,42,54.95,138.24,124.42,110.59,103.68,MEN'S JACKETS,5800
3,5801,Standard Jeans,98.5% Cotton  1.5% Elastane,413G/12.2oz,,,Slim Fit - Mid Weight,24,28.5,71.7,64.53,57.36,53.78,MEN'S DENIM,6700
3,5830,Straight Jeans,100% Cotton,441G/13oz,,,Regular Fit - Mid Weight,18,34.95,87.92,79.13,70.34,65.94,MEN'S PANTS,6900
3,5901,Standard Pants,98% Cotton  2% Elastane,280 GSM,,,Slim Fit - Mid Weight,36,29.5,74.21,66.79,59.37,55.66,MEN'S PANTS,6900
3,5903,"Beach Shorts 17""",100% Cotton,130 GSM,,,Regular Fit - Light Weight,60,15.95,40.13,36.12,32.1,30.1,MEN'S SHORTS,6800
3,5904,"Swim Shorts 17""",100% Recycled Nylon,135 GSM,,,Regular Fit - Light Weight,60,15.5,38.99,35.09,31.19,29.24,MEN'S SHORTS,6800
3,5905,"Track Shorts 19""",82% Cotton  18% Polyester Anti-Pill French Terry Fleece,320 GSM,,,Regular Fit - 320 GSM,30,17.75,44.65,40.18,35.72,33.49,MEN'S SHORTS,6800
3,5910,"Court Shorts 20""",100% Polyester,240 GSM,,,Regular Fit - Light Weight,36,15.5,38.99,35.09,31.19,29.24,MEN'S SHORTS,6800
3,5916,"Stadium Shorts 20""",100% Cotton,320 GSM,,,Regular Fit - 320 GSM,30,18.75,47.17,42.45,37.74,35.38,MEN'S SHORTS,6800
3,5916C,"Stadium Camo Shorts 20""",80% Cotton  20% Polyester Anti-Pill Fleece,290 GSM,,,Regular Fit - 290 GSM,30,19.75,49.69,44.72,39.75,37.27,MEN'S SHORTS,6800
3,5917,Surplus Track Pants,80% Cotton  20% Polyester Anti-Pill Fleece,290 GSM,,,Regular Fit - 290 GSM,18,19.75,49.69,44.72,39.75,37.27,MEN'S TRACKPANTS,5500
3,5919,"Linen Shorts 18""",100% Linen,215 GSM,,,Regular Fit - Light Weight,36,24.75,62.26,56.03,49.81,46.7,MEN'S SHORTS,6800
3,5921,Stencil Track Pants,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,23.5,59.12,53.21,47.3,44.34,MEN'S TRACKPANTS,5500
3,5924,"Active Training Shorts 19""",100% Recycled Polyester,170 GSM,,,Regular Fit - Light Weight,60,23.5,59.12,53.21,47.3,44.34,MEN'S SHORTS,6800
3,5925,"Cargo Walk Shorts 19""",100% Cotton,270 GSM,,,Relaxed Fit - Mid Weight,40,25.75,64.78,58.3,51.82,48.58,MEN'S SHORTS,6800
3,5929,"Walk Shorts 18""",100% Cotton Twill,250 GSM,,,Regular Fit - Mid Weight,36,23.5,59.12,53.21,47.3,44.34,MEN'S SHORTS,6800
3,5930,Straight Pants,98% Cotton  2% Elastane,280 GSM,,,Regular Fit - Mid Weight,36,29.5,74.21,66.79,59.37,55.66,MEN'S PANTS,6900
3,5931,Relaxed Pants,98% Cotton  2% Elastane,280 GSM,,,Relaxed Fit - Mid Weight,36,30.5,76.73,69.06,61.38,57.55,MEN'S PANTS,6900
3,5932,Relax Track Pants,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,23.75,59.75,53.78,47.8,44.81,MEN'S TRACKPANTS,5500
3,5933,"Relax Track Shorts 18""",80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,24,16.95,42.64,38.38,34.11,31.98,MEN'S SHORTS,6800
3,5934,Cord Pants,100% Cotton Corduroy,300 GSM,,,Regular Fit - 300 GSM,24,37.95,95.47,85.92,76.38,71.6,MEN'S PANTS,6900
3,5938,Relax Faded Track Pants,80% Cotton  20% Recycled Polyester,320 GSM,,,Relaxed Fit - 320 GSM,12,24.25,61.01,54.91,48.81,45.76,MEN'S TRACKPANTS,5500
3,5939,"Relax Faded Track Shorts 18""",80% Cotton  20% Recycled Polyester,320 GSM,,,Relaxed Fit - 320 GSM,24,17.5,44.03,39.63,35.22,33.02,MEN'S SHORTS,6800
3,5941,"Cord Shorts 18""",100% Cotton Corduroy,300 GSM,,,Regular Fit - 100% Cotton Corduroy,36,31.75,79.87,71.88,63.9,59.9,MEN'S SHORTS,6800
3,5942,Relax Cuffless Track Pants,80% Cotton  20% Recycled Polyester,320 GSM,,,Relaxed Fit - 320 GSM,12,22.75,57.23,51.51,45.78,42.92,MEN'S TRACKPANTS,5500
3,5943,Faded Walk Short,100% Cotton Drill,275 GSM,,,Landing February,36,30.75,77.36,69.62,61.89,58.02,MEN'S SHORTS,6800
3,5980,Canvas Overalls,100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,14,47.5,119.5,107.55,95.6,89.62,MEN'S OVERALLS,5700
3,5981,Canvas Coveralls,100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,12,51.5,129.56,116.6,103.65,97.17,MEN'S OVERALLS,5700
3,5982,Canvas Pants,100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,26,30.5,76.73,69.06,61.38,57.55,MEN'S PANTS,6900
3,5983,"Canvas Shorts 20""",100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,34,26.75,67.3,60.57,53.84,50.47,MEN'S SHORTS,6800
